"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_COLLISIONS"
"773",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,32.3,4.6,526
"774",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,16.1,8.8,757
"775",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,23.4,4.6,436
"776",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,18.9,10.8,454
"777",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.8,8.5,402
"778",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,20.2,3.9,620
"779",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,24.9,2.9,626
"780",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,20.9,9.3,515
"781",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,9.7,621
"782",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,20.5,4.6,517
"783",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.3,2.1,519
"784",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,28.2,8.7,574
"785",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,12.1,6,580
"786",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,27.6,5.8,628
"787",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,26.8,6.1,539
"788",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,23.2,4.6,703
"789",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,21.5,3.6,538
"790",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,27.2,2.5,693
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,32.4,5.3,650
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,28.2,4.7,631
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,38.5,5.4,574
"794",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,30.3,5.4,830
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,19.4,4.7,939
"796",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,26.1,5.8,578
"797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,41.4,4,464
"798",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,46.6,4.2,661
"799",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,47.2,3.3,584
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,48.8,4.5,565
"801",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,45.1,7.7,586
"802",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,37.6,5.6,609
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,44,4,507
"804",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,42.4,8.8,459
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,40.7,4.6,529
"806",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,49.7,6.9,528
"807",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,33.9,9.6,547
"808",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,34,5.5,582
"809",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,34.5,5.8,570
"810",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,33.7,5.3,507
"811",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,39.1,7.2,432
"812",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,30.3,5.5,586
"813",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,33.8,4.2,601
"814",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,39.9,3.5,538
"815",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,46.9,1.9,525
"816",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,43.9,4.2,532
"817",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,37.2,6.3,459
"818",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,33.4,5.8,505
"819",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,43.3,6.6,556
"820",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,42.2,5.1,628
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,38.9,4.7,648
"822",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,51.8,4.5,653
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,61.1,6.3,491
"824",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,52.9,7.4,507
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,49.3,4.8,422
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,50.8,3.5,510
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,54.9,5.7,452
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,42.3,9.3,457
"829",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.8,8.9,452
"830",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,44.6,4.2,486
"831",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,54.1,7.9,576
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,51.3,3.4,443
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,57.7,3.5,554
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.7,3.7,542
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,61,4.6,595
"836",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,58,6.2,560
"837",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,60.5,5.4,679
"838",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,68,2.8,605
"839",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,58.7,7.1,471
"840",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,51.1,7.2,630
"841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,56.3,5.2,645
"842",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,57.7,4.8,568
"843",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,46.8,8.1,612
"844",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,43.5,7.3,676
"845",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,47,5.4,592
"846",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.1,4.8,477
"847",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.5,4.8,558
"848",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,59,6.6,613
"849",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,64.9,4.3,679
"850",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,55.6,7.5,640
"851",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,53.6,5.1,642
"852",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,55.1,2.5,540
"853",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,61.6,2.5,555
"854",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,70.1,3.6,641
"855",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,73.7,4.6,638
"856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,68.1,4.5,568
"857",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,66.2,1.7,684
"858",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,66.9,2.3,709
"859",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,62.3,4.3,560
"860",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,70,2.3,549
"861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,75.3,3.6,645
"862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,75.6,3.7,684
"863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,64.5,6.7,655
"864",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,60,3.5,654
"865",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,63.1,3.3,723
"866",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,65.4,1.8,650
"867",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,72.2,2.1,543
"868",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,67.2,3.9,566
"869",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,65.2,1.7,606
"870",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,62,5.8,666
"871",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,56.7,2.5,615
"872",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,62.1,4.4,727
"873",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,59.3,4.6,546
"874",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,66.2,3.3,432
"875",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,73.8,3.6,420
"876",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,76.1,4.5,686
"877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,75.7,4.8,697
"878",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,75.9,3.3,682
"879",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,73.6,4.5,813
"880",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,73.5,4.1,622
"881",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,74.4,4.1,555
"882",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,58,7.9,691
"883",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,52.4,6.8,642
"884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,58,4.5,658
"885",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,58,4.6,552
"886",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,59.4,3.2,692
"887",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,65.9,3.5,598
"888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,65,3,559
"889",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.6,4.8,634
"890",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,73.7,4.9,652
"891",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,74,2.5,667
"892",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,79.6,4.5,666
"893",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,81.6,3.3,451
"894",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,81.4,5.7,395
"895",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,77.9,2.1,578
"896",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.8,3.7,506
"897",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,69.9,3,593
"898",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,73.3,3.4,706
"899",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,66.8,3.3,615
"900",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,74.6,2.6,732
"901",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.1,4.9,505
"902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,76.3,4.3,620
"903",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,78.3,4.5,774
"904",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,82.1,4.7,703
"905",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,76.7,4.5,778
"906",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,75,2.7,670
"907",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,74.4,3.9,774
"908",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,67.7,4.4,595
"909",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,64.3,5.8,535
"910",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.3,4.6,662
"911",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,74.5,3.7,622
"912",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,75,4.3,683
"913",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,74.7,1.3,603
"914",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,73.5,2.4,549
"915",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,72,3,389
"916",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.6,1.3,467
"917",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,76.8,2.1,598
"918",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,78.7,3.6,646
"919",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,80.5,3.6,620
"920",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,74.7,3.6,567
"921",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,76.1,4.4,709
"922",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.7,1.9,597
"923",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.9,1.7,521
"924",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,79.5,2.3,668
"925",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,75.3,2.1,657
"926",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77,2.8,611
"927",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,72.8,5.9,686
"928",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.5,3.1,659
"929",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,76.2,3.6,561
"930",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,84.9,2.8,545
"931",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,88,4.1,727
"932",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,83.7,2.5,606
"933",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77.3,4.5,618
"934",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,76.7,4.1,623
"935",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,77.8,2.1,490
"936",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.2,2.5,451
"937",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.8,3.6,551
"938",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,78.5,2.8,626
"939",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,82.7,2.2,643
"940",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,85.4,2.7,629
"941",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80.5,4.6,717
"942",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,80.5,3.3,753
"943",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,81.6,3.8,668
"944",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.9,2,550
"945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,81.3,3.7,705
"946",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,80.7,4.6,666
"947",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,79.3,2.6,619
"948",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,75.6,2.7,630
"949",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,76.4,4.3,726
"950",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.7,3.4,545
"951",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,75,2.9,489
"952",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,74.9,3.6,611
"953",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,74.9,3.9,601
"954",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77,3.8,643
"955",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,75.4,3.3,714
"956",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,77.1,2.2,729
"957",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,80.7,3.3,582
"958",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,82.8,1.2,552
"959",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,84.4,2.5,592
"960",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,81.8,3.6,623
"961",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,80,4,594
"962",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80.5,4.2,600
"963",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78.7,4,753
"964",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,76.9,3.7,581
"965",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,76,3.6,492
"966",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,78.2,2.1,575
"967",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,80.9,3,595
"968",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,76,3.7,606
"969",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,73.8,2.6,614
"970",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.7,2.5,609
"971",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,75.7,1.2,539
"972",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.1,3.3,563
"973",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,81.7,3.8,614
"974",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,82,2.6,626
"975",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,81.1,1.8,654
"976",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,82.6,1.8,665
"977",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,80.6,5,643
"978",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,74,4.4,541
"979",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,74.1,1,504
"980",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,78.4,3.4,485
"981",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,84.2,3.8,795
"982",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,82,4,740
"983",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,75.2,4.7,716
"984",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,72.3,5.6,765
"985",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,74,2.3,554
"986",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,72,5.2,478
"987",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,66.4,6.3,579
"988",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,72,2.1,579
"989",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,75.8,1.5,748
"990",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,77,1.3,744
"991",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,76.3,2.4,760
"992",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,74.7,1.8,655
"993",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,73.9,6.3,556
"994",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,65.8,7.4,624
"995",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,66.8,6.4,571
"996",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,68.4,3.3,501
"997",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,69.7,3,619
"998",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,69,5.5,585
"999",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,66.5,5.2,557
"1000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,63.5,4.8,493
"1001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,70.1,2.3,586
"1002",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,75.6,2.7,557
"1003",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,73.5,5.3,634
"1004",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,59.8,7.6,683
"1005",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,52.7,9.9,798
"1006",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,50.2,11.8,556
"1007",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,56.5,9.2,536
"1008",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,57.7,6.6,597
"1009",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,61.2,1.5,631
"1010",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,64.9,2.5,668
"1011",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,63.8,2.9,666
"1012",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,66.6,3,764
"1013",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,58.9,2.6,649
"1014",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,59.3,2.8,559
"1015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,64.4,3.7,505
"1016",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,65.8,2.5,724
"1017",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,63.8,3.2,658
"1018",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,58.2,3.5,683
"1019",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,58.5,4.9,676
"1020",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,51.6,5,565
"1021",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,43.5,5,551
"1022",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,42.9,2.2,667
"1023",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,56.2,5.7,714
"1024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,65,2.8,720
"1025",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,65.4,4.1,666
"1026",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,58.8,5,742
"1027",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,48.4,4.1,519
"1028",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,59.1,4,522
"1029",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,51.8,3.9,698
"1030",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,51.9,3.5,631
